,Topic,Words,Frequency,Timestamp,Name
4481,97,"walz, schwenk, grauen, fairig, trödelware",1,2020-05-28,97_gans_haarschneider_schuhe_yarmolenko
4482,100,"kölnstraße, grundstückseinfahrt, sürth, unfall, gehweg",1,2020-05-28,100_unfall_a3_jährige_krankenhaus
4483,105,"kommunalpolitikers, bezirksbürgermeisters, ausländerfeindliche, gerichtssprechers, anwalt",1,2020-05-28,105_jährige_cornelia_staatsanwaltschaft_...
4484,107,"osterloh, wolfsburg, brasilien, volkswagen, pötsch",1,2020-05-28,107_tesla_auto_volkswagen_fahrzeuge
4485,113,"schlott, existenzielleren, spieplätze, fürsorgestaat, abwehrrechte",1,2020-05-28,
4486,118,"pflege, anlasslose, getesteter, gesundheitseinrichtungen, gesundheitspolitische",1,2020-05-28,118_malediven_thilafushi_schüler_beybe
4487,138,"monáe, janelle, erzählebenen, serienstar, ruderboot",1,2020-05-28,
4488,145,"scholz, potsdam, saskia, mittigen, wahlabsichten",1,2020-05-28,145_spd_scholz_karrenbauer_thüringen
4489,148,"hermann, fassbinder, schlingensief, volksbühne, kanzlergattin",1,2020-05-28,148_rtl_fernsehgarten_bauer_orridge
4490,152,"bissinger, dividenden, vorbehalt, gewinnausschüttung, dividende",3,2020-05-28,152_dollar_milliarden_euro_aktien
4491,154,"bundestag, regelungskompetenzen, mützenich, brinkhaus, wahlkreises",1,2020-05-28,
4492,-1,"wannenmacher, kretschmer, mimikama, 2020, schoenenberg",27,2020-05-29,-1_wenn_dann_mehr_über
4493,0,"morissette, alanis, lionel, wörter, brechtisches",9,2020-05-29,0_geschwindigkeitsanzeige_geschwindigkei...
4494,6,"weighton, 112, guinnessbuchs, chitetsu, watanabe",1,2020-05-29,6_bryant_gestorben_tod_wallow
4495,17,"öjendorfer, boberger, hamburgs, hohendeicher, badesee",1,2020-05-29,17_himmel_jenseits_elhajani_campingplatz
4496,32,"schöllhorn, lufthansa, flugzeuge, flugzeug, flieger",2,2020-05-29,32_airlines_flugzeug_flugzeuge_aeroteleg...
4497,38,"video, rassismus, tanzt, schwarze, rassismusdiskurs",1,2020-05-29,38_polizisten_minneapolis_demonstranten_...
4498,73,"cuneo, lauterbach, jukebox, restaurants, restaurant",2,2020-05-29,73_viele_zeit_menschen_mehr
4499,74,"pfaffenwiesbach, pfarrkirche, kransberger, wehrheim, schlossblick",1,2020-05-29,74_weihnachtsbaum_melchior_kransberg_kön...
4500,98,"rosen, rose, pflanzen, rosenklassen, centifolia",1,2020-05-29,98_rosen_pflanzen_blüten_garten
4501,107,"dudenhöffer, bundeswettbewerbsbehörde, kartellgericht, preisgestaltung, argumentiert",1,2020-05-29,107_tesla_auto_volkswagen_fahrzeuge
4502,116,"zurechtgelegte, polizeisprecher, dietzenbach, ausgemacht, rumpenhorst",1,2020-05-29,116_polizei_demonstration_demonstranten_...
4503,126,"jet, e10, günstigste, markentankstellen, kraftstoffarten",1,2020-05-29,126_gas_co2_heizen_liter
4504,128,"naomi, campbell, ehrentag, supermodel, schönsten",1,2020-05-29,128_instagram_mutter_mode_immer
4505,142,"egberts, kaffeekette, börsengang, reimann, kaffeeröster",1,2020-05-29,142_muschter_000_100_eigenkapital
4506,148,"experimentalfilm, saltos, videokonferenzdienstes, chattexte, umherirrt",1,2020-05-29,148_rtl_fernsehgarten_bauer_orridge
4507,151,"zentralbanken, zentralbankgeld, staatsschulden, zentralbank, banken",1,2020-05-29,151_aktien_dollar_investoren_geld
4508,159,"liverpool, everton, eingestuft, ort, meisterfeier",1,2020-05-29,159_liverpool_fc_manchester_champions
4509,163,"mainz, heidelberg24, nachlegen, kraichgauer, eingefahren",1,2020-05-29,163_mainzer_mateta_beierlorzer_schröder
4510,166,"wagner, stammkeeper, werder, schubert, anzubieten",1,2020-05-29,166_bayern_werder_wolfsburg_bundesliga
4511,176,"grüntker, justizthemen, bundesrates, württembergs, lagarde",1,2020-05-29,176_cook_condor_2019_löwisch
4512,-1,"köhn, matthes, kleberg, rabe, harzer",22,2020-05-30,-1_wenn_dann_mehr_über
4513,0,"morissette, alanis, lionel, wörter, brechtisches",8,2020-05-30,0_geschwindigkeitsanzeige_geschwindigkei...
4514,7,"itunes, preis, spielberg, starten, hockenheimring",2,2020-05-30,7_ferrari_hamilton_mercedes_fahrer
4515,13,"spacex, astronauten, starship, raumfahrtunternehmen, raumfahrtbehörde",2,2020-05-30,13_nasa_spacex_astronauten_raumstation
4516,22,"antikörper, wehrle, symptomfrei, getestete, bundesligist",1,2020-05-30,22_mönchengladbach_zittau_einäscherer_al...
4517,27,"hollywood, cowboy, killer, maultier, legende",1,2020-05-30,27_film_netflix_filme_hollywood
4518,32,"feldhospital, afghanistan, transportflugzeug, nordafghanischen, mitfliegen",1,2020-05-30,32_airlines_flugzeug_flugzeuge_aeroteleg...
4519,38,"demonstranten, minneapolis, ausschreitungen, gewaltsamen, polizisten",2,2020-05-30,38_polizisten_minneapolis_demonstranten_...
4520,49,"motorola, android, smartphone, google, stereo",2,2020-05-30,49_smartphone_apple_iphone_smartphones
4521,51,"hundehalter, hunderasse, mietwohnung, austoben, hundes",1,2020-05-30,51_hund_hunde_wölfe_hunden
4522,73,"helwerth, vorarbeiterin, subunternehmerin, gewerkschaft, angerollt",1,2020-05-30,73_viele_zeit_menschen_mehr
4523,92,"zucchini, bittergeschmack, bitterstoffe, aromatischeren, vergiftungsgefahr",1,2020-05-30,92_brotkäfer_insekten_nest_wespen
4524,95,"auxerrois, spargel, salat, mandarine, frühlingszwiebel",1,2020-05-30,95_salz_butter_zucker_kochen
4525,100,"spion, entwickelst, wyatt, unterbewusstsein, kutcher",1,2020-05-30,100_unfall_a3_jährige_krankenhaus
4526,107,"zweiräder, bolsonaro, 125, leichtkraftroller, 125i",1,2020-05-30,107_tesla_auto_volkswagen_fahrzeuge
4527,120,"mörderin, stiefsohn, pistole, krimi, mörder",1,2020-05-30,120_infektionen_neuinfektionen_coronavir...
4528,128,"botox, kylie, kourtney, lippenfüller, nasenrücken",1,2020-05-30,128_instagram_mutter_mode_immer
4529,133,"impfstoffs, mrna, impfstoff, klinische, immunreaktion",2,2020-05-30,133_impfstoff_virus_19_coronavirus
4530,138,"jennie, shelley, bier, polnische, verabschiedet",1,2020-05-30,
4531,152,"insolvenzen, arbeitslosen, kurzarbeit, arbeitsmarkt, arbeitslosigkeit",1,2020-05-30,152_dollar_milliarden_euro_aktien
4532,163,"mainzer, hoffenheimer, baumann, mainz, mannschaft",1,2020-05-30,163_mainzer_mateta_beierlorzer_schröder
4533,164,"eintracht, eingewechselter, tor, pongracic, zanka",1,2020-05-30,164_werder_kohfeldt_bremer_bundesliga
4534,170,"eigentümerstruktur, selbstkritische, jetziger, nachrichtenmagazin, verkraften",1,2020-05-30,170_elefanten_wolhuter_grammozis_wildere...
4535,-1,"vertrauen, christen, schimpansen, kreuzes, wittig",27,2020-05-31,-1_wenn_dann_mehr_über
4536,0,"morissette, alanis, lionel, wörter, brechtisches",12,2020-05-31,0_geschwindigkeitsanzeige_geschwindigkei...
4537,6,"monkees, band, monkee, todesursache, trauern",1,2020-05-31,6_bryant_gestorben_tod_wallow
4538,10,"feuers, erlitten, hausaufgang, brandwohnung, polizeimitteilung",1,2020-05-31,10_explosion_brand_feuer_ammoniumnitrat
4539,12,"amazonasgebiet, paulo, brasilien, gegenden, unifesp",1,2020-05-31,12_brasilien_bolivien_brasilianische_bra...
4540,13,"spacex, raumkapsel, astronauten, rakete, flug",2,2020-05-31,13_nasa_spacex_astronauten_raumstation
4541,38,"demonstranten, demonstrant, gewaltsamen, gewalt, protestierenden",1,2020-05-31,38_polizisten_minneapolis_demonstranten_...
4542,49,"cable, gigabit, router, wifi, heimnetzwerk",1,2020-05-31,49_smartphone_apple_iphone_smartphones
4543,59,"trump, twitter, kämpft, meinungsfreiheit, zunutze",1,2020-05-31,59_trump_trumps_donald_präsident
4544,89,"rogosin, astronauten, spacex, dragon, raumstation",1,2020-05-31,89_lehmann_mälzer_henssler_yelp
4545,108,"helberg, hilgendorf, ladezone, caffamacherreihe, fahrbahn",1,2020-05-31,
4546,128,"dominikanische, casino, traumstrand, republik, gewinnspiel",1,2020-05-31,128_instagram_mutter_mode_immer
4547,148,"fassbinder, fassbinders, katzelmacher, bogarde, 3x",1,2020-05-31,148_rtl_fernsehgarten_bauer_orridge
4548,154,"pensionskassen, betriebspensionen, hafteten, eigenkapitalregeln, garantieprodukten",1,2020-05-31,
4549,159,"liverpool, meisterschaft, özil, liverpoolern, dowden",1,2020-05-31,159_liverpool_fc_manchester_champions
4550,163,"schröder, hoffenheim, beierlorzer, baumann, großtat",1,2020-05-31,163_mainzer_mateta_beierlorzer_schröder
4551,169,"bayern, ulreich, torhüter, beisenherz, zoff",1,2020-05-31,169_bayern_flick_münchen_bundesliga
4552,171,"basketball, adidas, herbert, heiner, basketballer",1,2020-05-31,171_bayern_trainer_bundesliga_hoeneß
4553,-1,"steilemann, mabel, blohm, floyd, werften",23,2020-06-01,-1_wenn_dann_mehr_über
4554,0,"morissette, alanis, lionel, wörter, brechtisches",11,2020-06-01,0_geschwindigkeitsanzeige_geschwindigkei...
4555,6,"kolleritsch, triumphbogens, mayröcker, promivierte, sprachkritische",2,2020-06-01,6_bryant_gestorben_tod_wallow
4556,7,"itunes, floyd, führer, minneapolis, kündbar",1,2020-06-01,7_ferrari_hamilton_mercedes_fahrer
4557,34,"österreich, jüdische, jüdischen, wien, österreichischen",1,2020-06-01,34_markus_merkel_spahn_österreich
4558,38,"minneapolis, reuters, threatening, führerhaus, tanklastzug",1,2020-06-01,38_polizisten_minneapolis_demonstranten_...
4559,48,"futuristischem, obsidians, flitzers, remaster, remastered",1,2020-06-01,48_xbox_playstation_microsoft_games
4560,49,"redmagic, 5g, gaming, iphone, datenblatt",2,2020-06-01,49_smartphone_apple_iphone_smartphones
4561,57,"globalisierung, weltwirtschaft, wirtschaft, robotern, produktivität",1,2020-06-01,
4562,82,"einwortsatz, ausdruckslosigkeit, zamperoni, buster, zuckt",1,2020-06-01,82_tiere_fleisch_wolf_elefanten
4563,87,"phobie, sorgen, angst, gesundheitlichen, sorge",1,2020-06-01,87_endometriose_arzt_symptome_kinderarzt
4564,88,"trinken, flüssigkeit, trinkt, trinkmenge, flüssigkeitsbedarf",1,2020-06-01,88_wasser_luft_reinigen_feuchtigkeit
4565,123,"cd8, neutrophilen, immunsystems, neutrophile, patienten",1,2020-06-01,123_pocken_coronavirus_virus_krankheit
4566,128,"windsor, queen, königin, krönungsjubiläum, parkanlage",1,2020-06-01,128_instagram_mutter_mode_immer
4567,133,"analys, fachzeitschhrift, riechepithels, geschmackswahrnehmung, geruchssinns",1,2020-06-01,133_impfstoff_virus_19_coronavirus
4568,144,"banking, comdirect, kontowechsel, bank, anmeldung",1,2020-06-01,144_zeitumstellung_volksbank_bedford_str...
4569,145,"azadi, verfassungsschutzbericht, roten, bestrebung, verfassungsschutz",1,2020-06-01,145_spd_scholz_karrenbauer_thüringen
4570,147,"ostdeutschen, 1989, bürgerrechtler, kowalczuk, westdeutsche",1,2020-06-01,
4571,168,"basketball, spielen, bundesligavereinen, finaleinzugs, nachverpflichten",1,2020-06-01,168_bayern_kovac_trainer_münchen
4572,171,"kahn, paderborn, bvb, nübels, favres",2,2020-06-01,171_bayern_trainer_bundesliga_hoeneß
4573,174,"tschirner, schrey, leichenfundorten, hammermorden, hammermorde",1,2020-06-01,174_rapper_baron_rap_harich
4574,-1,"werder, zeitmagazin, kohfeldt, bremer, mckennie",17,2020-06-02,-1_wenn_dann_mehr_über
4575,0,"morissette, alanis, lionel, wörter, brechtisches",17,2020-06-02,0_geschwindigkeitsanzeige_geschwindigkei...
4576,6,"bobby, sprinter, 4x100, weltrekordzeit, beendete",1,2020-06-02,6_bryant_gestorben_tod_wallow
4577,7,"hochgeschwindigkeitskurs, dario, monza, rennserie, rennstrecke",1,2020-06-02,7_ferrari_hamilton_mercedes_fahrer
4578,13,"astronauten, schlafen, raumkapsel, schlafsack, füßen",1,2020-06-02,13_nasa_spacex_astronauten_raumstation
4579,32,"lufthansa, zielen, swiss, flugplan, langstreckenzielen",1,2020-06-02,32_airlines_flugzeug_flugzeuge_aeroteleg...
4580,38,"rassismus, plünderungen, protest, polizeigewalt, protesten",1,2020-06-02,38_polizisten_minneapolis_demonstranten_...
4581,49,"patch, update, smartphones, updates, android",1,2020-06-02,49_smartphone_apple_iphone_smartphones
4582,92,"lebensräume, biodiversität, forschung, brüssel, naturschutz",1,2020-06-02,92_brotkäfer_insekten_nest_wespen
4583,100,"kreuzungen, radunfälle, abbiegeassistenten, fahrbahn, radfahrstreifen",1,2020-06-02,100_unfall_a3_jährige_krankenhaus
4584,103,"rhythmen, gruselfilmen, melancholischem, zittriger, ohrenzerfetzungsästhetik",1,2020-06-02,103_beethoven_musik_beethovens_oper
4585,107,"rüsselsheim, getriebewerk, schmiede, köhlinger, emp2",1,2020-06-02,107_tesla_auto_volkswagen_fahrzeuge
4586,108,"ranicki, karasek, literatur, literaturpapst, literarischen",1,2020-06-02,
4587,123,"kongo, ebola, brazzaville, epidemie, ruanda",1,2020-06-02,123_pocken_coronavirus_virus_krankheit
4588,142,"anschlussfinanzierungen, zinsen, anschlussfinanzierung, erstkredit, anschlusskredit",1,2020-06-02,142_muschter_000_100_eigenkapital
4589,145,"konjunkturmaßnahmen, arbeitslosenzahlungen, extrakredite, familienbonus, finanzkrise",1,2020-06-02,145_spd_scholz_karrenbauer_thüringen
4590,147,"cookies, gewinnspielteilnehmer, analysetool, internetseitenbetreiber, gewinnspielanbieter",1,2020-06-02,
4591,152,"innovation, kapitalismus, ideen, marktwirtschaft, logik",1,2020-06-02,152_dollar_milliarden_euro_aktien
4592,154,"zwick, pirmasens, kommunen, ebling, pirmasenser",1,2020-06-02,
4593,169,"bayern, försterei, bundesliga, goretzka, gikiewicz",2,2020-06-02,169_bayern_flick_münchen_bundesliga
4594,176,"24vest, fachkompetenz, durchgereicht, königsblauen, schlüsse",1,2020-06-02,176_cook_condor_2019_löwisch
4595,-1,"sutherland, cummings, johnson, tanzen, greta",19,2020-06-03,-1_wenn_dann_mehr_über
4596,0,"morissette, alanis, lionel, wörter, brechtisches",13,2020-06-03,0_geschwindigkeitsanzeige_geschwindigkei...
4597,2,"itunes, preis, umeinen, kaufbestätigung, kündbar",1,2020-06-03,2_itunes_preis_kündbar_abonnement
4598,7,"carey, itunes, mercedes, preis, app",2,2020-06-03,7_ferrari_hamilton_mercedes_fahrer
4599,14,"karentzos, karolin, ludwig, professorin, punkbewegung",1,2020-06-03,14_neutrinos_planeten_kometen_quarks
4600,21,"krawietz, wimbledon, tennis, weltrangliste, deutsches",1,2020-06-03,21_tennis_slam_djokovic_weltranglisten
4601,48,"gear, sonic, drive, handheld, troy",2,2020-06-03,48_xbox_playstation_microsoft_games
4602,59,"trump, lügenzählung, lügen, puzzleteilchen, polizeinotruf",1,2020-06-03,59_trump_trumps_donald_präsident
4603,67,"messe, buchmesse, gebler, veranstaltungskonzepts, verlagsgruppen",1,2020-06-03,67_schrager_thiemke_gantz_buchmesse
4604,70,"lance, anschuldigungen, nadelspuren, siegerlisten, texaners",1,2020-06-03,70_tour_roglic_pogacar_trikot
4605,86,"reisewarnungen, maas, bundesregierung, reisewarnung, reisehinweisen",2,2020-06-03,86_spanien_kanaren_reisewarnung_mallorca
4606,87,"spital, patientenwohl, universitätsspital, herzchirurgen, spitals",1,2020-06-03,87_endometriose_arzt_symptome_kinderarzt
4607,91,"china, airlines, hongkong, passagierflüge, hongkonger",2,2020-06-03,91_china_hongkong_chinesischen_chinesisc...
4608,95,"butter, erdbeerflut, rührkuchen, erdbeerrezept, teigschüssel",1,2020-06-03,95_salz_butter_zucker_kochen
4609,108,"ranickis, literatur, ranicki, kauz, nachkriegsbuch",1,2020-06-03,
4610,110,"china, virus, gesundheitskommission, wuhan, chinesischen",1,2020-06-03,110_virus_coronavirus_schuld_pandemie
4611,116,"rechtsextremisten, demonstrationstätigkeit, argumentationen, fremdenfeindliche, bundesinnenministeriums",1,2020-06-03,116_polizei_demonstration_demonstranten_...
4612,117,"lürßen, lürssen, wärmerückgewinnungssystem, rußbrenner, verlustwärme",1,2020-06-03,117_gessner_musterhaus_vodafone_thyssen
4613,128,"lola, lily, kika, marika, disco",1,2020-06-03,128_instagram_mutter_mode_immer
4614,154,"lordsiegelbewahrer, schulden, koalitionäre, milliarden, wirtschaftspolitische",1,2020-06-03,
4615,166,"trainingsrhythmus, guidetti, nachholspiele, 96er, hannover",1,2020-06-03,166_bayern_werder_wolfsburg_bundesliga
4616,169,"basketball, konzept, spielen, blaupause, vereine",1,2020-06-03,169_bayern_flick_münchen_bundesliga
4617,-1,"maddie, mccann, madeleine, poschardt, mccanns",27,2020-06-04,-1_wenn_dann_mehr_über
4618,0,"morissette, alanis, lionel, wörter, brechtisches",12,2020-06-04,0_geschwindigkeitsanzeige_geschwindigkei...
4619,12,"lancet, malaria, chloroquin, kliniken, behandelten",1,2020-06-04,12_brasilien_bolivien_brasilianische_bra...
4620,32,"reisewarnung, zielgebiete, mallorca, sonderflugplan, kapverdischen",1,2020-06-04,32_airlines_flugzeug_flugzeuge_aeroteleg...
4621,39,"1968, investoren, regierungen, notenbanken, aktienmarkt",1,2020-06-04,39_lukaschenko_belarus_proteste_tichanow...
4622,59,"trump, zahnarzt, literatur, scham, minneapolis",1,2020-06-04,59_trump_trumps_donald_präsident
4623,73,"cimino, djamegari, pizzeria, gäste, 50",1,2020-06-04,73_viele_zeit_menschen_mehr
4624,82,"sauen, entwurf, schweinezuchtbetrieb, nutztierhaltungsverordnung, muttersau",1,2020-06-04,82_tiere_fleisch_wolf_elefanten
4625,88,"salzteig, asche, grill, kartoffeln, salz",1,2020-06-04,88_wasser_luft_reinigen_feuchtigkeit
4626,98,"rosen, moosbild, rosendünger, pflanzen, garten",2,2020-06-04,98_rosen_pflanzen_blüten_garten
4627,102,"stadtschlosses, humboldtforum, heilsplan, stadtschloss, hohenzollern",1,2020-06-04,102_bahn_frankfurt_straße_ice
4628,108,"reim, schlager, herz, gegriffenen, unvergleichbares",1,2020-06-04,
4629,141,"rennkalender, fachmagazin, motor, nordbaden, autosport",1,2020-06-04,141_olympischen_olympia_fußball_2021
4630,145,"umweltbonus, innovationsprämie, steuer, co2, mehrwertsteuer",1,2020-06-04,145_spd_scholz_karrenbauer_thüringen
4631,152,"notenbank, eurozone, inflation, preissteigerung, währungsraum",1,2020-06-04,152_dollar_milliarden_euro_aktien
4632,153,"siegloch, mehrwertsteuer, verbraucher, preise, verbrauchern",1,2020-06-04,153_mehrwertsteuer_sparsam_euro_verschwe...
4633,154,"inflation, banken, zentralbank, inflationsrate, notenbanken",1,2020-06-04,
4634,169,"verbal, rassismus, basketball, unsäglichen, meisterturnier",1,2020-06-04,169_bayern_flick_münchen_bundesliga
4635,-1,"tirschenreuth, zintl, mitterteich, hannawald, starkbierfest",24,2020-06-05,-1_wenn_dann_mehr_über
4636,0,"morissette, alanis, lionel, wörter, brechtisches",14,2020-06-05,0_geschwindigkeitsanzeige_geschwindigkei...
4637,33,"moika, sankt, sokolow, rettungskräfte, jeschtschenko",1,2020-06-05,33_russland_vergiftung_russischen_russis...
4638,38,"newsome, polizisten, minneapolis, polizei, cannon",1,2020-06-05,38_polizisten_minneapolis_demonstranten_...
4639,59,"sharpton, floyd, bibel, bibeln, knie",1,2020-06-05,59_trump_trumps_donald_präsident
4640,95,"naturkosmetik, angeline, francis, yanina, parabene",2,2020-06-05,95_salz_butter_zucker_kochen
4641,107,"abgase, zurückgeführt, motors, diesel, motor",1,2020-06-05,107_tesla_auto_volkswagen_fahrzeuge
4642,110,"klimaforscher, pseudoexperten, lomborg, logikfehler, rosinenpickerei",1,2020-06-05,110_virus_coronavirus_schuld_pandemie
4643,111,"tschechien, elsfleth, osnabrück, staatsanwaltschaft, 9494",2,2020-06-05,111_lockdown_dezember_deutschland_neuinf...
4644,118,"schüler, grundschulen, regelbetrieb, präsenzunterricht, gymnasialen",1,2020-06-05,118_malediven_thilafushi_schüler_beybe
4645,119,"biwakieren, wildcampen, campieren, natur, biotoilette",1,2020-06-05,119_stuttgart_stuttgarter_matarazzo_würt...
4646,128,"stillen, stillfoto, mama, surfende, langzeitstillen",1,2020-06-05,128_instagram_mutter_mode_immer
